movieId,n_i,popularity_pct
37211,61,62.89
37269,10,42.92
37277,22,52.19
37287,32,55.9
37335,39,57.94
37375,17,49.39
37462,13,46.3
37626,50,60.75
37653,19,50.63
37683,9,41.51
37744,11,44.17
37785,40,58.23
37837,21,51.69
37844,57,62.16
37846,23,52.6
37957,23,52.6
37976,25,53.36
38004,9,41.51
38036,10,42.92
38046,33,56.16
38086,20,51.17
38164,22,52.19
38198,75,65.06
38320,41,58.51
38376,9,41.51
38384,71,64.46
38473,8,39.92
38583,53,61.37
38656,28,54.48
38713,8,39.92
38824,78,65.42
38843,38,57.66
38849,17,49.39
38867,8,39.92
38881,19,50.63
38994,82,65.95
39075,8,39.92
39244,16,48.7
39305,9,41.51
39369,44,59.26
39390,20,51.17
39394,25,53.36
39402,31,55.58
39408,61,62.89
39410,26,53.75
39416,24,52.96
39421,68,64.01
39425,8,39.92
39441,67,63.85
39474,14,47.23
39481,30,55.24
39516,14,47.23
39524,8,39.92
39529,45,59.53
39659,37,57.38
39703,61,62.89
39731,9,41.51
39768,81,65.83
39777,34,56.43
39779,37,57.38
39786,9,41.51
39796,33,56.16
39801,12,45.26
39818,19,50.63
39824,7,37.99
39857,6,35.71
39896,29,54.88
39931,14,47.23
39934,36,57.1
39941,17,49.39
40015,7,37.99
40033,38,57.66
40226,36,57.1
40337,57,62.16
40342,59,62.53
40422,9,41.51
40436,10,42.92
40457,7,37.99
40478,14,47.23
40494,23,52.6
40578,10,42.92
40589,12,45.26
40591,36,57.1
40597,17,49.39
40681,24,52.96
40697,56,61.97
40738,14,47.23
40752,37,57.38
40755,20,51.17
40817,62,63.06
40828,28,54.48
40833,16,48.7
40898,7,37.99
40964,22,52.19
40969,15,48.02
41058,10,42.92
41094,9,41.51
41104,7,37.99
41136,81,65.83
41212,7,37.99
41336,42,58.78
41425,55,61.78
41434,7,37.99
41499,9,41.51
41564,10,42.92
41575,82,65.95
41644,16,48.7
41650,10,42.92
41688,14,47.23
41691,10,42.92
41699,45,59.53
41712,51,60.93
41714,17,49.39
41736,19,50.63
41753,37,57.38
41792,9,41.51
41810,13,46.3
41812,7,37.99
41815,26,53.75
41824,10,42.92
41828,26,53.75
41831,66,63.68
41880,6,35.71
41889,11,44.17
41912,42,58.78
41941,62,63.06
41974,10,42.92
42053,60,62.7
42150,10,42.92
42152,10,42.92
42172,38,57.66
42176,7,37.99
42191,55,61.78
42208,18,50.06
42213,54,61.58
42285,49,60.54
42312,24,52.96
42385,46,59.79
42393,12,45.26
42518,39,57.94
42543,8,39.92
42546,21,51.69
42548,11,44.17
42556,64,63.36
42559,16,48.7
42584,9,41.51
42602,24,52.96
42629,8,39.92
42634,54,61.58
42638,6,35.71
42677,6,35.71
42681,51,60.93
42698,9,41.51
42710,39,57.94
42736,18,50.06
42761,11,44.17
42783,41,58.51
42794,15,48.02
42856,8,39.92
42935,22,52.19
42938,21,51.69
42943,9,41.51
42956,6,35.71
42984,12,45.26
42987,7,37.99
43007,12,45.26
43009,26,53.75
43011,20,51.17
43014,9,41.51
43022,50,60.75
43177,38,57.66
43244,7,37.99
43260,6,35.71
43267,13,46.3
43269,9,41.51
43289,19,50.63
43292,6,35.71
43351,17,49.39
43389,33,56.16
43415,52,61.14
43444,38,57.66
43482,31,55.58
43497,67,63.85
43518,9,41.51
43549,39,57.94
43552,17,49.39
43589,32,55.9
43608,22,52.19
43635,63,63.2
43699,44,59.26
43710,14,47.23
43762,19,50.63
43801,10,42.92
43813,8,39.92
43822,6,35.71
43828,12,45.26
43838,46,59.79
43853,62,63.06
43883,31,55.58
43897,77,65.3
43899,66,63.68
43906,53,61.37
43923,79,65.55
43926,59,62.53
43934,68,64.01
43967,14,47.23
43971,11,44.17
43983,64,63.36
43987,67,63.85
44020,30,55.24
44041,59,62.53
44073,50,60.75
44115,61,62.89
44124,7,37.99
44153,21,51.69
44155,19,50.63
44161,22,52.19
44187,57,62.16
44234,8,39.92
44238,69,64.17
44241,35,56.77
44243,39,57.94
44245,40,58.23
44295,30,55.24
44392,21,51.69
44421,15,48.02
44427,27,54.1
44511,37,57.38
44568,30,55.24
44582,29,54.88
44590,27,54.1
44595,44,59.26
44597,36,57.1
44601,12,45.26
44611,31,55.58
44653,52,61.14
44655,29,54.88
44663,12,45.26
44671,28,54.48
44674,15,48.02
44685,16,48.7
44717,7,37.99
44763,7,37.99
44777,27,54.1
44779,28,54.48
44800,30,55.24
44844,52,61.14
44851,12,45.26
44856,15,48.02
44861,12,45.26
44881,28,54.48
44900,68,64.01
44911,45,59.53
44947,53,61.37
44949,72,64.63
44966,58,62.35
44978,34,56.43
45000,14,47.23
45030,16,48.7
45047,8,39.92
45068,12,45.26
45100,29,54.88
45137,7,37.99
45170,15,48.02
45172,35,56.77
45179,19,50.63
45188,30,55.24
45192,21,51.69
45194,13,46.3
45200,16,48.7
45224,10,42.92
45259,16,48.7
45303,13,46.3
45329,12,45.26
45335,74,64.95
45412,48,60.31
45508,16,48.7
45512,9,41.51
45521,24,52.96
45525,80,65.7
45527,6,35.71
45533,19,50.63
45537,9,41.51
45550,20,51.17
45576,10,42.92
45578,12,45.26
45581,6,35.71
45611,36,57.1
45639,9,41.51
45642,9,41.51
45648,16,48.7
45652,6,35.71
45656,9,41.51
45658,62,63.06
45664,41,58.51
45679,71,64.46
45691,9,41.51
45707,7,37.99
45758,6,35.71
45837,54,61.58
45891,35,56.77
45940,10,42.92
45942,19,50.63
45952,8,39.92
45969,49,60.54
45987,18,50.06
45991,9,41.51
46034,24,52.96
46083,6,35.71
46098,20,51.17
46105,34,56.43
46108,10,42.92
46194,55,61.78
46201,14,47.23
46231,17,49.39
46258,24,52.96
46331,25,53.36
46363,12,45.26
46367,13,46.3
46409,13,46.3
46430,61,62.89
46441,8,39.92
46457,8,39.92
46478,25,53.36
46525,7,37.99
46544,12,45.26
46561,33,56.16
46581,8,39.92
46604,72,64.63
46613,22,52.19
46627,6,35.71
46634,6,35.71
46640,11,44.17
46716,12,45.26
46748,13,46.3
46762,10,42.92
46765,22,52.19
46770,10,42.92
46788,6,35.71
46821,13,46.3
46839,40,58.23
46848,23,52.6
46862,10,42.92
46869,7,37.99
46880,12,45.26
46901,6,35.71
46910,6,35.71
46912,28,54.48
46915,14,47.23
46925,6,35.71
46929,12,45.26
46952,9,41.51
46954,6,35.71
46961,8,39.92
47007,7,37.99
47047,16,48.7
47049,22,52.19
47063,7,37.99
47076,11,44.17
47084,36,57.1
47092,33,56.16
47117,46,59.79
47135,7,37.99
47146,14,47.23
47148,65,63.52
47150,72,64.63
47152,63,63.2
47180,14,47.23
47196,27,54.1
47221,35,56.77
47239,29,54.88
47285,7,37.99
47287,56,61.97
47330,38,57.66
47458,15,48.02
47460,13,46.3
47477,9,41.51
47482,10,42.92
47484,17,49.39
47493,39,57.94
47503,37,57.38
47525,26,53.75
47538,12,45.26
47566,34,56.43
47571,16,48.7
47601,25,53.36
47615,20,51.17
47619,28,54.48
47642,56,61.97
47665,11,44.17
47670,37,57.38
47681,7,37.99
47701,6,35.71
47714,24,52.96
47719,7,37.99
47723,65,63.52
47728,47,60.04
47736,8,39.92
47740,13,46.3
47774,15,48.02
47805,61,62.89
47808,29,54.88
47815,18,50.06
47836,50,60.75
47860,16,48.7
47868,18,50.06
47886,8,39.92
47904,37,57.38
47907,29,54.88
47918,9,41.51
47927,10,42.92
47931,12,45.26
47935,17,49.39
47940,49,60.54
47956,53,61.37
47972,11,44.17
47980,9,41.51
48001,49,60.54
48035,29,54.88
48045,38,57.66
48049,23,52.6
48057,8,39.92
48059,75,65.06
48098,9,41.51
48123,21,51.69
48150,55,61.78
48159,36,57.1
48167,25,53.36
48177,7,37.99
48193,25,53.36
48198,17,49.39
48214,30,55.24
48229,34,56.43
48239,11,44.17
48242,10,42.92
48268,21,51.69
48301,67,63.85
48308,7,37.99
48315,11,44.17
48346,24,52.96
48381,8,39.92
48389,21,51.69
48501,8,39.92
48528,8,39.92
48530,20,51.17
48536,8,39.92
48555,10,42.92
48567,15,48.02
48575,48,60.31
48584,32,55.9
48600,68,64.01
48638,39,57.94
48649,7,37.99
48660,64,63.36
48673,67,63.85
48700,13,46.3
48704,20,51.17
48770,13,46.3
48817,20,51.17
48833,24,52.96
48851,11,44.17
48895,17,49.39
48901,11,44.17
48909,44,59.26
48957,22,52.19
48970,9,41.51
48972,26,53.75
49007,72,64.63
49016,7,37.99
49035,14,47.23
49037,17,49.39
49050,12,45.26
49079,9,41.51
49085,13,46.3
49110,73,64.8
49123,26,53.75
49183,7,37.99
49200,73,64.8
49234,7,37.99
49291,11,44.17
49299,13,46.3
49330,34,56.43
49359,31,55.58
49371,6,35.71
49379,9,41.51
49389,66,63.68
49435,25,53.36
49464,8,39.92
49494,6,35.71
49513,11,44.17
49518,6,35.71
49571,29,54.88
49591,17,49.39
49615,46,59.79
49642,80,65.7
49644,20,51.17
49663,7,37.99
49668,20,51.17
49735,20,51.17
49737,20,51.17
49746,10,42.92
49752,12,45.26
49754,6,35.71
49757,9,41.51
49766,19,50.63
49815,30,55.24
49817,46,59.79
49856,80,65.7
49872,6,35.71
49902,35,56.77
49926,15,48.02
49929,10,42.92
49951,11,44.17
49953,14,47.23
49973,8,39.92
49979,13,46.3
49994,7,37.99
50059,8,39.92
50151,44,59.26
50165,13,46.3
50183,52,61.14
50229,70,64.31
50245,52,61.14
50253,18,50.06
50271,7,37.99
50347,11,44.17
50349,10,42.92
50354,26,53.75
50356,32,55.9
50477,22,52.19
50482,15,48.02
50533,23,52.6
50550,10,42.92
50572,15,48.02
50574,7,37.99
50583,45,59.53
50585,6,35.71
50589,8,39.92
50594,62,63.06
50613,7,37.99
50615,59,62.53
50619,39,57.94
50628,11,44.17
50630,15,48.02
50705,43,59.02
50754,6,35.71
50774,9,41.51
50828,6,35.71
50886,36,57.1
50892,17,49.39
50898,27,54.1
50909,41,58.51
50940,9,41.51
50942,13,46.3
50944,27,54.1
50949,18,50.06
50970,24,52.96
50999,7,37.99
51014,7,37.99
51044,64,63.36
51060,14,47.23
51082,62,63.06
51103,7,37.99
51111,7,37.99
51182,8,39.92
51185,13,46.3
51187,63,63.2
51194,7,37.99
51207,11,44.17
51209,18,50.06
51246,8,39.92
51287,51,60.93
51304,24,52.96
51312,56,61.97
51314,35,56.77
51317,7,37.99
51321,26,53.75
51341,10,42.92
51354,11,44.17
51380,29,54.88
51402,9,41.51
51433,6,35.71
51455,21,51.69
51457,13,46.3
51486,9,41.51
51498,82,65.95
51503,42,58.78
51528,6,35.71
51545,77,65.3
51559,20,51.17
51573,47,60.04
51579,16,48.7
51605,10,42.92
51617,13,46.3
51619,20,51.17
51632,16,48.7
51638,76,65.17
51686,6,35.71
51773,23,52.6
51800,7,37.99
51817,8,39.92
51820,13,46.3
51847,61,62.89
51857,37,57.38
51894,21,51.69
51911,31,55.58
51917,24,52.96
51933,61,62.89
51991,73,64.8
52005,81,65.83
52009,12,45.26
52016,11,44.17
52033,6,35.71
52037,59,62.53
52078,9,41.51
52088,16,48.7
52101,7,37.99
52104,13,46.3
52170,18,50.06
52189,22,52.19
52199,31,55.58
52202,12,45.26
52237,19,50.63
52285,55,61.78
52299,52,61.14
52352,14,47.23
52356,55,61.78
52378,21,51.69
52413,36,57.1
52424,52,61.14
52427,8,39.92
52443,37,57.38
52495,56,61.97
52528,75,65.06
52545,42,58.78
52548,10,42.92
52551,28,54.48
52561,17,49.39
52570,7,37.99
52572,18,50.06
52581,11,44.17
52583,13,46.3
52617,14,47.23
52672,6,35.71
52709,14,47.23
52715,82,65.95
52730,69,64.17
52742,15,48.02
52781,7,37.99
52784,47,60.04
52813,33,56.16
52831,44,59.26
52845,19,50.63
52858,8,39.92
52865,17,49.39
52872,8,39.92
52891,13,46.3
52913,16,48.7
52922,7,37.99
52927,37,57.38
52929,78,65.42
52938,18,50.06
52980,16,48.7
52995,9,41.51
53022,7,37.99
53038,58,62.35
53046,7,37.99
53052,11,44.17
53066,15,48.02
53131,54,61.58
53133,45,59.53
53143,60,62.7
53152,9,41.51
53154,24,52.96
53183,17,49.39
53226,9,41.51
53280,22,52.19
53282,24,52.96
53342,9,41.51
53349,66,63.68
53352,34,56.43
53355,30,55.24
53379,22,52.19
53406,51,60.93
53443,22,52.19
53450,61,62.89
53453,8,39.92
53476,16,48.7
53498,30,55.24
53569,37,57.38
53574,82,65.95
53582,24,52.96
53584,9,41.51
53592,38,57.66
53737,72,64.63
53741,11,44.17
53752,9,41.51
53766,22,52.19
53771,7,37.99
53774,13,46.3
53788,69,64.17
53808,12,45.26
53833,11,44.17
53835,41,58.51
53837,13,46.3
53839,7,37.99
53843,11,44.17
53847,6,35.71
53851,6,35.71
53853,8,39.92
53855,11,44.17
53859,58,62.35
53873,12,45.26
53880,24,52.96
53885,8,39.92
53912,14,47.23
53916,9,41.51
53967,21,51.69
54020,16,48.7
54049,17,49.39
54121,51,60.93
54144,11,44.17
54171,16,48.7
54176,16,48.7
54185,57,62.16
54196,53,61.37
54198,12,45.26
54220,11,44.17
54229,48,60.31
54239,7,37.99
54241,29,54.88
54243,11,44.17
54248,25,53.36
54251,7,37.99
54254,7,37.99
54262,8,39.92
54268,36,57.1
54284,22,52.19
54318,11,44.17
54341,7,37.99
54378,52,61.14
54406,27,54.1
54419,27,54.1
54426,57,62.16
54455,21,51.69
54491,9,41.51
54493,6,35.71
54501,7,37.99
54505,30,55.24
54510,62,63.06
54519,18,50.06
54580,11,44.17
54605,27,54.1
54607,10,42.92
54621,53,61.37
54691,35,56.77
54738,31,55.58
54778,9,41.51
54783,29,54.88
54826,9,41.51
54833,34,56.43
54872,16,48.7
54878,7,37.99
54908,64,63.36
54958,24,52.96
54964,6,35.71
54967,37,57.38
54978,73,64.8
54986,6,35.71
55036,8,39.92
55040,10,42.92
55050,21,51.69
55061,13,46.3
55073,9,41.51
55078,32,55.9
55098,55,61.78
55106,33,56.16
55110,74,64.95
55112,14,47.23
55132,11,44.17
55154,30,55.24
55159,53,61.37
55178,28,54.48
55190,62,63.06
55199,13,46.3
55207,44,59.26
55209,22,52.19
55223,25,53.36
55226,16,48.7
55292,80,65.7
55294,12,45.26
55298,13,46.3
55324,14,47.23
55329,28,54.48
55343,12,45.26
55360,27,54.1
55369,18,50.06
55389,10,42.92
55402,54,61.58
55406,10,42.92
55417,69,64.17
55419,56,61.97
55440,29,54.88
55462,10,42.92
55467,11,44.17
55469,8,39.92
55487,9,41.51
55489,10,42.92
55492,43,59.02
55498,78,65.42
55507,19,50.63
55517,47,60.04
55549,13,46.3
55566,74,64.95
55603,59,62.53
55652,64,63.36
55668,14,47.23
55671,11,44.17
55684,12,45.26
55691,6,35.71
55705,24,52.96
55713,15,48.02
55726,56,61.97
55737,6,35.71
55757,7,37.99
55782,6,35.71
55826,6,35.71
55844,54,61.58
55851,55,61.78
55854,45,59.53
55856,20,51.17
55926,34,56.43
56006,10,42.92
56015,58,62.35
56022,13,46.3
56028,12,45.26
56030,13,46.3
56069,21,51.69
56093,75,65.06
56095,53,61.37
56098,19,50.63
56141,72,64.63
56158,38,57.66
56167,70,64.31
56253,14,47.23
56331,8,39.92
56350,39,57.94
56370,48,60.31
56372,15,48.02
56432,26,53.75
56474,21,51.69
56479,59,62.53
56511,38,57.66
56515,15,48.02
56561,25,53.36
56574,6,35.71
56580,9,41.51
56612,14,47.23
56614,12,45.26
56620,54,61.58
56626,28,54.48
56631,11,44.17
56651,6,35.71
56691,10,42.92
56693,15,48.02
56700,35,56.77
56719,73,64.8
56744,69,64.17
56748,10,42.92
56779,10,42.92
56786,22,52.19
56797,10,42.92
56835,6,35.71
56837,29,54.88
56846,78,65.42
56848,58,62.35
56931,14,47.23
56945,73,64.8
56995,11,44.17
57017,8,39.92
57027,11,44.17
57041,57,62.16
57044,10,42.92
57069,22,52.19
57179,13,46.3
57183,34,56.43
57209,6,35.71
57236,8,39.92
57269,6,35.71
57276,16,48.7
57357,9,41.51
57393,43,59.02
57418,20,51.17
57421,68,64.01
57430,6,35.71
57432,14,47.23
57453,36,57.1
57473,12,45.26
57476,38,57.66
57478,9,41.51
57480,10,42.92
57484,13,46.3
57499,15,48.02
57509,28,54.48
57513,11,44.17
57522,42,58.78
57530,17,49.39
57543,56,61.97
57550,29,54.88
57655,47,60.04
57690,21,51.69
57692,9,41.51
57695,20,51.17
57706,21,51.69
57754,14,47.23
57772,26,53.75
57776,16,48.7
57778,6,35.71
57811,9,41.51
57843,18,50.06
57848,12,45.26
57854,45,59.53
57865,33,56.16
57868,10,42.92
57873,38,57.66
57942,13,46.3
57946,15,48.02
57949,60,62.7
57960,8,39.92
57964,21,51.69
57970,13,46.3
57991,17,49.39
58003,7,37.99
58007,9,41.51
58029,28,54.48
58059,14,47.23
58084,25,53.36
58094,10,42.92
58111,32,55.9
58123,20,51.17
58146,74,64.95
58185,22,52.19
58223,73,64.8
58250,7,37.99
58274,6,35.71
58287,69,64.17
58309,31,55.58
58324,34,56.43
58365,37,57.38
58367,37,57.38
58379,44,59.26
58381,39,57.94
58404,47,60.04
58411,11,44.17
58422,12,45.26
58434,17,49.39
58437,6,35.71
58439,40,58.23
58485,71,64.46
58520,25,53.36
58554,79,65.55
58576,29,54.88
58595,23,52.6
58610,14,47.23
58617,7,37.99
58632,18,50.06
58649,18,50.06
58709,35,56.77
58718,7,37.99
58740,15,48.02
58743,42,58.78
58783,74,64.95
58808,28,54.48
58816,14,47.23
58847,7,37.99
58850,36,57.1
58870,32,55.9
58874,14,47.23
58881,20,51.17
58889,35,56.77
58895,10,42.92
58898,27,54.1
58904,12,45.26
58933,18,50.06
58937,64,63.36
58939,9,41.51
58945,11,44.17
58992,68,64.01
59000,64,63.36
59031,7,37.99
59040,57,62.16
59044,7,37.99
59053,19,50.63
59065,54,61.58
59107,81,65.83
59112,7,37.99
59129,67,63.85
59131,18,50.06
59138,9,41.51
59154,11,44.17
59157,12,45.26
59159,20,51.17
59173,30,55.24
59178,17,49.39
59180,17,49.39
59182,9,41.51
59184,13,46.3
59188,72,64.63
59216,7,37.99
59260,40,58.23
59273,56,61.97
59290,28,54.48
59302,7,37.99
59313,16,48.7
59339,70,64.31
59362,72,64.63
59376,23,52.6
59382,63,63.2
59399,25,53.36
59435,19,50.63
59463,6,35.71
59478,9,41.51
59485,42,58.78
59527,17,49.39
59547,14,47.23
59602,30,55.24
59621,26,53.75
59625,9,41.51
59641,9,41.51
59655,15,48.02
59665,6,35.71
59669,8,39.92
59680,15,48.02
59705,14,47.23
59721,74,64.95
59729,60,62.7
59753,13,46.3
59795,30,55.24
59801,6,35.71
59814,34,56.43
59816,21,51.69
59832,48,60.31
59834,50,60.75
59838,13,46.3
59842,12,45.26
59846,36,57.1
59850,6,35.71
59854,9,41.51
59869,15,48.02
59893,7,37.99
59910,61,62.89
59912,41,58.51
59935,48,60.31
59938,19,50.63
59945,31,55.58
59947,7,37.99
59960,16,48.7
59976,46,59.79
60007,82,65.95
60014,8,39.92
60020,65,63.52
60030,19,50.63
60032,25,53.36
60044,52,61.14
60046,58,62.35
60096,13,46.3
60103,37,57.38
60106,11,44.17
60110,16,48.7
60124,10,42.92
60133,50,60.75
60135,36,57.1
60137,60,62.7
60147,29,54.88
60150,8,39.92
60179,17,49.39
60189,18,50.06
60193,10,42.92
60198,6,35.71
60201,48,60.31
60213,18,50.06
60225,7,37.99
60227,7,37.99
60243,10,42.92
60259,19,50.63
60284,7,37.99
60286,23,52.6
60289,78,65.42
60303,27,54.1
60309,8,39.92
60311,34,56.43
60314,11,44.17
60316,8,39.92
60322,30,55.24
60336,24,52.96
60338,43,59.02
60343,13,46.3
60353,9,41.51
60365,57,62.16
60376,6,35.71
60384,30,55.24
60389,50,60.75
60391,13,46.3
60393,11,44.17
60405,52,61.14
60411,27,54.1
60421,7,37.99
60436,14,47.23
60450,13,46.3
60461,39,57.94
60463,43,59.02
60469,12,45.26
60475,10,42.92
60479,24,52.96
60484,12,45.26
60524,24,52.96
60526,46,59.79
60530,73,64.8
60538,56,61.97
60544,12,45.26
60546,13,46.3
60551,41,58.51
60566,77,65.3
60579,41,58.51
60585,11,44.17
60590,16,48.7
60599,34,56.43
60618,14,47.23
60625,22,52.19
60641,14,47.23
60654,37,57.38
60666,16,48.7
60686,7,37.99
60688,24,52.96
60702,11,44.17
60707,21,51.69
60728,10,42.92
60737,22,52.19
60743,6,35.71
60745,30,55.24
60768,12,45.26
60803,39,57.94
60806,36,57.1
60825,15,48.02
60827,10,42.92
60857,59,62.53
60885,22,52.19
60887,7,37.99
60894,70,64.31
60946,20,51.17
60981,12,45.26
60990,37,57.38
60992,33,56.16
61004,9,41.51
61009,31,55.58
61011,25,53.36
61013,11,44.17
61018,18,50.06
61035,19,50.63
61037,47,60.04
61048,10,42.92
61091,12,45.26
61100,31,55.58
61108,15,48.02
61110,8,39.92
61116,11,44.17
61136,22,52.19
61206,20,51.17
61215,34,56.43
61253,16,48.7
61264,23,52.6
61267,50,60.75
61269,16,48.7
61279,11,44.17
61285,7,37.99
61301,11,44.17
61312,38,57.66
61314,25,53.36
61317,11,44.17
61319,47,60.04
61354,81,65.83
61357,54,61.58
61373,16,48.7
61396,9,41.51
61398,25,53.36
61414,10,42.92
61434,9,41.51
61449,68,64.01
61451,13,46.3
61467,12,45.26
61470,22,52.19
61473,26,53.75
61493,29,54.88
61567,35,56.77
61586,10,42.92
61628,8,39.92
61634,10,42.92
61692,49,60.54
61707,12,45.26
61724,71,64.46
61742,37,57.38
61768,8,39.92
61816,44,59.26
61818,51,60.93
61862,27,54.1
61913,7,37.99
61931,28,54.48
61934,24,52.96
61937,56,61.97
61941,69,64.17
61948,80,65.7
61950,32,55.9
61961,31,55.58
61967,71,64.46
61994,10,42.92
62000,22,52.19
62010,33,56.16
62014,6,35.71
62054,7,37.99
62063,8,39.92
62115,26,53.75
62153,18,50.06
62157,13,46.3
62198,26,53.75
62208,12,45.26
62245,25,53.36
62254,10,42.92
62277,11,44.17
62299,35,56.77
62304,10,42.92
62331,46,59.79
62334,6,35.71
62378,36,57.1
62383,70,64.31
62385,11,44.17
62390,22,52.19
62420,8,39.92
62474,6,35.71
62526,40,58.23
62586,67,63.85
62594,21,51.69
62660,7,37.99
62662,21,51.69
62669,6,35.71
62721,11,44.17
62726,19,50.63
62729,26,53.75
62764,34,56.43
62788,77,65.3
62796,32,55.9
62851,8,39.92
62925,33,56.16
62972,13,46.3
62974,39,57.94
63001,6,35.71
63069,19,50.63
63119,22,52.19
63121,18,50.06
63181,64,63.36
63194,28,54.48
63226,8,39.92
63237,29,54.88
63273,29,54.88
63276,40,58.23
63283,9,41.51
63310,20,51.17
63312,53,61.37
63329,66,63.68
63332,7,37.99
63391,12,45.26
63446,82,65.95
63458,46,59.79
63481,46,59.79
63483,7,37.99
63544,11,44.17
63590,6,35.71
63617,12,45.26
63629,9,41.51
63645,20,51.17
63647,13,46.3
63676,55,61.78
63698,66,63.68
63760,7,37.99
63768,11,44.17
63781,6,35.71
63788,25,53.36
63791,8,39.92
63793,19,50.63
63828,48,60.31
63836,24,52.96
63989,29,54.88
64010,58,62.35
64153,10,42.92
64167,73,64.8
64234,47,60.04
64236,39,57.94
64241,13,46.3
64243,11,44.17
64245,9,41.51
64273,31,55.58
64275,7,37.99
64280,6,35.71
64283,12,45.26
64321,21,51.69
64325,6,35.71
64338,20,51.17
64368,9,41.51
64385,9,41.51
64418,17,49.39
64427,6,35.71
64511,30,55.24
64519,25,53.36
64522,6,35.71
64524,21,51.69
64577,14,47.23
64650,14,47.23
64652,11,44.17
64658,6,35.71
64660,10,42.92
64695,35,56.77
64750,15,48.02
64845,15,48.02
64895,6,35.71
64900,39,57.94
64903,7,37.99
64906,10,42.92
64918,6,35.71
64921,7,37.99
64926,6,35.71
64930,49,60.54
64942,19,50.63
64953,10,42.92
64976,8,39.92
64986,36,57.1
64990,10,42.92
64999,28,54.48
65001,20,51.17
65006,6,35.71
65033,6,35.71
65045,59,62.53
65063,8,39.92
65091,22,52.19
65111,8,39.92
65142,81,65.83
65155,40,58.23
65181,35,56.77
65204,8,39.92
65227,6,35.71
65235,24,52.96
65238,9,41.51
65243,23,52.6
65256,35,56.77
65259,34,56.43
65288,8,39.92
65290,10,42.92
65293,9,41.51
65300,30,55.24
65304,6,35.71
65310,53,61.37
65315,38,57.66
65350,10,42.92
65352,7,37.99
65357,18,50.06
65359,62,63.06
65400,27,54.1
65518,9,41.51
65521,8,39.92
65538,7,37.99
65552,47,60.04
65558,6,35.71
65603,11,44.17
65631,77,65.3
65651,10,42.92
65660,43,59.02
65665,38,57.66
65667,11,44.17
65669,7,37.99
65672,29,54.88
65702,6,35.71
65709,43,59.02
65721,16,48.7
65731,55,61.78
65738,64,63.36
65740,53,61.37
65770,10,42.92
65772,45,59.53
65796,19,50.63
65817,72,64.63
65845,17,49.39
65866,7,37.99
65894,48,60.31
65899,76,65.17
65907,10,42.92
65927,27,54.1
65935,10,42.92
65974,14,47.23
65984,7,37.99
66015,26,53.75
66019,20,51.17
66025,8,39.92
66053,8,39.92
66059,31,55.58
66068,15,48.02
66092,22,52.19
66105,7,37.99
66118,17,49.39
66140,14,47.23
66152,15,48.02
66234,23,52.6
66246,32,55.9
66279,42,58.78
66284,7,37.99
66289,15,48.02
66295,10,42.92
66302,21,51.69
66310,64,63.36
66317,82,65.95
66320,63,63.2
66323,15,48.02
66330,52,61.14
66337,26,53.75
66339,13,46.3
66344,9,41.51
66352,6,35.71
66354,65,63.52
66365,40,58.23
66369,10,42.92
66440,8,39.92
66472,7,37.99
66503,13,46.3
66506,28,54.48
66511,67,63.85
66517,29,54.88
66547,73,64.8
66549,9,41.51
66551,10,42.92
66579,6,35.71
66581,50,60.75
66584,6,35.71
66586,8,39.92
66592,7,37.99
66596,76,65.17
66614,6,35.71
66618,20,51.17
66652,14,47.23
66655,9,41.51
66659,56,61.97
66686,12,45.26
66718,14,47.23
66758,7,37.99
66762,79,65.55
66789,45,59.53
66801,33,56.16
66808,53,61.37
66813,11,44.17
66854,9,41.51
66857,6,35.71
66859,6,35.71
66866,8,39.92
66870,66,63.68
66900,10,42.92
66902,17,49.39
66932,6,35.71
66941,7,37.99
66943,50,60.75
66947,8,39.92
66979,10,42.92
67009,7,37.99
67068,77,65.3
67070,12,45.26
67096,15,48.02
67098,25,53.36
67138,64,63.36
67140,26,53.75
67257,7,37.99
67314,9,41.51
67354,13,46.3
67356,10,42.92
67359,7,37.99
67363,10,42.92
67365,44,59.26
67370,8,39.92
67405,28,54.48
67420,20,51.17
67422,51,60.93
67457,11,44.17
67459,16,48.7
67464,15,48.02
67501,12,45.26
67504,24,52.96
67536,6,35.71
67603,9,41.51
67607,29,54.88
67618,46,59.79
67624,15,48.02
67667,10,42.92
67702,9,41.51
67706,13,46.3
67744,8,39.92
67748,22,52.19
67784,49,60.54
67792,36,57.1
67812,11,44.17
67839,63,63.2
67845,7,37.99
67847,10,42.92
67850,7,37.99
67865,7,37.99
67869,25,53.36
67871,28,54.48
67888,11,44.17
67890,9,41.51
67892,7,37.99
67894,12,45.26
67898,20,51.17
67900,7,37.99
67907,26,53.75
67925,8,39.92
67927,18,50.06
67929,13,46.3
67931,6,35.71
67949,22,52.19
67957,45,59.53
67980,11,44.17
67983,16,48.7
67999,54,61.58
68028,53,61.37
68039,6,35.71
68044,7,37.99
68069,30,55.24
68099,62,63.06
68115,12,45.26
68128,9,41.51
68137,7,37.99
68153,12,45.26
68168,8,39.92
68173,29,54.88
68175,6,35.71
68180,8,39.92
68201,7,37.99
68214,8,39.92
68226,12,45.26
68244,7,37.99
68259,12,45.26
68263,73,64.8
68271,8,39.92
68273,20,51.17
68288,71,64.46
68349,9,41.51
68392,19,50.63
68411,6,35.71
68442,73,64.8
68472,66,63.68
