movieId,cov_with_2588,cov_with_100157
8714,0.0,-0.09963767
8718,0.0,0.044802874
8720,0.008720952,0.0
8724,0.0,0.10344025
8728,2.9285712,-0.054563463
8733,0.0,-0.09490738
8738,0.0,0.065277725
8739,0.0,0.09859393
8740,0.0,0.04807689
8743,1.4518517,0.0
8746,0.99999994,0.0
8747,3.6956518,0.0
8748,0.0,0.102656975
8749,0.0,0.017921124
8751,0.0,0.06944442
8752,0.0,0.07242061
8754,0.0,-0.2429266
8759,0.49122807,0.0
8761,-0.5541124,0.24098137
8762,-0.40310064,0.0
8765,0.0,-0.071881056
8767,0.0,0.07115911
8770,3.6041665,0.0
8772,0.0,0.11212225
8773,-0.45144364,0.0
8774,0.041666664,0.0
8778,-2.3192487,0.0
8780,-3.7516336,0.0
8781,0.04273334,0.13960008
8782,3.6249998,0.0
8783,0.5787308,0.07153338
8784,0.39073402,-0.052010585
8785,0.0,-0.246633
8786,0.0,0.08753495
8787,1.9420289,0.0
8790,0.31746036,0.0
8792,2.785714,0.0
8796,0.0,0.085834704
8797,0.0,-0.07821235
8798,0.25168875,0.89185494
8799,0.0,0.0746873
8800,-0.31403857,-0.17010427
8807,-0.003583192,0.2211771
8808,0.0,0.022933546
8809,0.0,0.10051287
8810,1.547492,0.025149146
8811,4.69209,0.0
8813,0.0,0.56765574
8814,-0.12187955,-0.3034754
8815,2.8495367,0.0
8816,0.0,-0.07996629
8822,3.4693875,0.0
8825,2.7474744,0.0
8827,0.0,-2.0915632
8828,0.0,0.073784694
8829,3.0925925,0.0
8830,4.162601,-0.311653
8831,1.5066258,0.0
8833,0.0,-0.050353233
8838,0.0,-0.21412241
8839,2.2907798,0.0
8841,0.0,-0.1612201
8843,0.0,0.24915834
8848,0.0,0.09108527
8850,2.9242423,0.0
8854,2.8684208,0.23574555
8855,3.2901232,0.0
8858,1.5200001,0.23888877
8859,3.550239,0.0
8860,0.0,-0.11878929
8861,1.3377975,0.13740078
8864,0.0,0.19103949
8865,2.5638058,-0.44075465
8866,0.0,0.06343972
8870,1.3383733,0.17887545
8872,0.0,0.48207894
8873,0.033644114,-0.24321942
8874,0.7462021,0.15736763
8878,3.4999998,0.0
8879,0.0,0.06123738
8881,0.0,-0.07716043
8885,2.7192981,0.1279239
8886,0.0,-0.17222212
8889,3.225225,0.0
8892,2.9777777,0.0
8893,2.647343,0.0
8894,3.513957,0.0
8896,0.0,0.025252491
8902,2.5499997,0.0
8903,1.6296297,0.21604927
8906,1.810921,0.17828028
8907,2.1313946,-0.027373886
8910,0.12986204,-0.23269543
8912,0.0,0.114607655
8914,0.122808605,0.15955143
8916,0.0,0.17375292
8917,0.65601283,-0.01208776
8918,0.0,-0.78566056
8919,1.1311215,0.97380215
8923,0.0,-0.13504606
8926,2.2666667,0.0
8927,0.06156157,0.0
8928,0.79424983,0.11230902
8929,1.8194442,0.0
8931,0.0,-1.347002
8932,3.0957854,0.049489122
8934,3.4035087,0.0
8937,0.1475836,0.0
8938,0.0,0.18951616
8939,1.11074,0.0
8941,3.255411,0.0
8942,-0.88888896,0.0
8944,1.6923077,0.0
8947,0.9943441,0.15466301
8949,0.092781916,-0.086293556
8950,0.2249342,-0.54448843
8951,0.0,-0.23668759
8956,0.0,0.04177105
8957,1.1108382,-0.11051627
8958,-0.10565175,0.22693194
8961,0.6595232,0.054875255
8963,1.3063973,0.0
8964,0.0,-0.047348455
8965,2.4576857,0.043537665
8966,-0.03228433,-0.030782131
8967,3.7434206,-0.22432372
8969,0.0,0.35131764
8970,0.23773554,-0.034451436
8972,0.029388977,0.3296758
8973,0.0,-0.19586296
8974,2.5661762,-0.016748384
8977,3.2309453,0.16021961
8978,2.345423,0.06692573
8981,-0.041144837,0.7966107
8983,0.085052945,0.12639433
8984,0.2510508,0.06856869
8985,1.5255501,0.68448627
8986,0.0,-0.0052742804
8988,0.0,0.400585
8989,0.0,0.08648341
8994,0.0,0.034152985
9002,0.6451613,0.0
9003,3.0416665,0.0
9004,2.9015355,0.8494431
9005,2.5784945,0.0
9008,1.9407405,-0.12654313
9011,-1.638889,0.0
9013,0.0,0.033602107
9016,3.9487178,0.0
9018,0.39372975,-0.5913632
25735,0.0,0.017361104
25736,1.9999999,0.0
25737,1.4871794,0.10683758
25739,0.0,0.08333329
25741,-1.0406502,-0.060975596
25742,-0.23333326,-0.090277754
25744,0.0,0.012962946
25745,0.0,0.06944442
25746,0.24413139,-0.18974952
25748,0.0,-0.25641015
25749,0.0,0.05555555
25750,-1.252475,-0.01684546
25751,0.0,-0.0053418986
25752,0.0,0.030581012
25753,0.0,-0.25502372
25755,1.3442029,-0.28004217
25762,0.7291666,-0.013020828
25763,0.0,-0.031928476
25764,0.0,-0.606229
25765,-0.30555564,0.0
25766,0.0,-0.2874532
25767,0.0,-0.20299135
25769,0.0,0.1085069
25770,0.0,0.12152773
25771,0.0,0.1020833
25773,0.0,0.03680552
25774,-3.6378598,0.06344303
25778,0.0,-0.04166668
25786,0.0,0.13888884
25787,0.0,-0.09259254
25788,0.0,0.0814176
25789,0.0,0.04540594
25792,0.0,0.06790119
25793,0.0,0.046296302
25795,0.0,0.047325075
25797,0.0,0.025252491
25798,-2.0151515,0.0031565945
25801,0.0,-0.14236107
25802,2.4057968,0.0
25804,0.0,-0.13888884
25805,0.0,0.1181353
25807,0.0,-0.08865247
25808,0.0,0.11574072
25811,0.0,-0.008680552
25814,0.0,-0.22222212
25818,0.0,0.16606271
25819,1.4933331,-0.03333329
25820,0.0,0.0
25822,0.0,0.0057870126
25825,0.0,0.069875754
25827,0.0,-0.07225027
25829,0.0,-0.079365045
25830,0.0,-0.12061399
25831,0.0,0.15624994
25832,0.0,0.02777774
25833,0.0,0.07073042
25835,0.0,-0.004681678
25839,0.0,0.19419855
25841,0.0,0.09166661
25842,-0.5882352,0.0
25846,0.0,0.10101003
25850,0.0,-0.012655783
25852,0.0,0.0711805
25855,0.0,0.0592105
25856,0.0,0.1161187
25858,0.0,0.032051258
25860,-1.9999999,0.0
25861,0.0,0.046296302
25868,0.0,0.07777774
25869,0.0,0.12681155
25870,-0.24691358,0.051440313
25884,0.0,-0.05555555
25886,0.0,0.08462101
25890,-0.9166666,0.0
25891,-0.7342996,0.014090202
25894,0.0,0.18518513
25898,0.0,-0.26352823
25900,0.7916666,-0.026041657
25901,0.0,0.028985528
25902,0.0,-0.046296302
25903,0.0,-0.037878804
25904,0.0,-0.007716017
25905,0.0,-0.08807583
25911,0.0,0.19873525
25912,0.0,-0.0308642
25913,0.75862056,0.11973178
25914,0.0,-0.004553727
25918,-4.212454,-0.09462757
25919,0.0,0.0
25921,0.0,0.059523758
25922,0.0,0.01388887
25923,0.0,-0.19553243
25926,0.0,-0.22946852
25929,0.0,0.052410875
25930,0.0,0.07612179
25934,0.0,-0.03030299
25937,0.0,0.046296302
25938,0.0,0.022660816
25940,0.0,0.090996124
25941,0.0,0.10505692
25943,0.0,-0.09920633
25944,0.0,0.15555549
25947,0.0,0.21494699
25952,0.0,0.056818172
25954,-1.270315,0.12576006
25956,0.0,0.06944442
25960,0.0,-0.013440842
25963,0.0,-0.016633399
25964,0.0,0.04901957
25965,0.0,0.026041657
25966,0.0,0.046296302
25975,0.0,0.07761436
25977,1.6666665,0.0
25980,0.0,-0.26709393
25986,0.0,0.13888896
25989,0.0,-0.046296302
25993,0.0,-0.009820391
25995,0.0,0.074999966
25996,0.0,0.050953276
26000,0.0,0.0
26002,0.0,0.038759694
26003,0.0,-0.00073581305
26005,0.0,0.043780193
26006,0.0,0.01388887
26009,0.0,-0.07478632
26012,0.0,0.07016034
26019,0.0,0.0
26022,0.0,-0.16414133
26027,0.0,-0.08680552
26030,0.0,0.023148118
26033,0.0,-0.12152773
26034,0.0,0.16025637
26049,0.0,0.02946124
26052,0.0,0.09681877
26055,0.0,-0.039544754
26059,0.0,0.07440472
26064,0.0,-0.0284722
26074,0.0,-0.12345674
26076,0.0,0.023148118
26078,0.0,0.08652094
26082,0.57465297,-0.30700237
26083,0.0,0.014880956
26084,-0.34916335,0.21163118
26086,0.0,0.22376536
26090,0.0,-0.053763434
26093,0.0,1.0833335
26094,0.0,-0.09405464
26098,0.0,-0.03472221
26099,0.0,-0.17361104
26111,0.0,0.011215046
26113,0.0,-0.10122408
26116,-0.11169274,0.023269312
26117,0.0,-0.05158727
26119,0.0,0.04273506
26122,-1.1818182,0.10732322
26124,2.5606058,-0.11679287
26125,0.0,0.046296302
26131,0.0,0.058636982
26133,1.5532995,0.07426205
26134,2.4249997,0.05034723
26141,0.0,0.14814809
26146,0.0,0.09920633
26148,0.0,-0.55477977
26150,0.0,-0.3085541
26151,0.0,-0.42724878
26152,2.41209,0.0
26158,-4.4388185,0.09142051
26159,0.0,0.140845
26163,0.0,-0.28267306
26164,-0.8387098,0.0
26169,0.0,0.17473115
26171,0.0,0.12368966
26172,0.0,0.051888272
26174,0.0,0.061369516
26175,0.0,0.063131295
26180,0.0,0.13675219
26184,0.0,0.18518513
26185,2.4999998,0.0
26187,-0.5959596,0.12415822
26188,0.0,0.19308937
26198,-0.5497077,0.0
26203,1.9231824,-0.123914085
26208,0.0,-0.07054676
26214,0.0,-0.13888884
26215,0.0,-0.13888884
26219,0.0,0.12254896
26222,-0.7741934,-0.11648743
26225,0.0,0.32870376
26231,0.0,0.068392195
26237,0.0,0.14397013
26245,0.0,-0.012626246
26246,0.0,-0.54166675
26248,1.7471265,0.05268194
26251,0.0,0.12452101
26255,0.0,-0.10416663
26257,0.0,-0.035714295
26258,0.2176469,0.23243459
26265,1.6422764,0.074525714
26268,-4.0399995,0.0
26269,0.0,0.06944442
26270,0.0,0.057870325
26271,0.0,0.08510641
26280,0.0,-0.16314563
26282,0.0,-0.067901276
26285,2.0399997,0.0
26288,2.3466666,0.0
26299,2.4183004,0.19063175
26303,0.17805384,0.101794295
26306,1.2350876,0.15935667
26312,0.0,0.06944442
26313,0.0,0.045605283
26314,0.0,-0.12681155
26316,0.0,0.0
26320,0.0,0.0
26321,0.0,0.13117282
26324,0.0,0.09704647
26325,0.0,0.08070565
26326,1.3807982,0.07735525
26327,2.0888886,0.0
26333,2.9473681,0.0
26336,0.0,0.10416672
26346,0.0,0.15325667
26349,0.0,0.039207853
26350,0.0,-0.66222936
26357,0.0,0.15873009
26360,0.0,0.051824167
26366,1.6190479,0.1964286
26369,0.0,-0.039682504
26371,0.0,0.111111164
26378,1.7777776,-0.09259254
26380,0.0,-0.07812497
26383,2.5802467,0.15689294
26386,0.0,0.24499857
26389,0.0,-0.13888884
26398,1.6075947,0.0
26400,0.0,0.17083329
26402,0.0,0.06944442
26403,2.1403508,0.2485379
26409,2.6666665,0.0
26422,0.0,0.0023259048
26431,0.0,0.049189772
26436,0.22222231,0.0
26444,0.0,-0.13711591
26448,0.99999994,0.0
26463,2.1212118,0.0
26467,2.2999997,0.07638889
26470,0.0,-0.032051258
26472,0.0,0.11895427
26475,0.0,-0.08680552
26476,0.0,-0.0025720077
26483,2.3333333,0.0
26486,0.0,0.017361104
26491,0.0,0.12924375
26492,2.3325412,0.0
26493,0.0,0.09963767
26497,0.0,0.039386403
26502,0.5582329,0.02259035
26504,1.0657895,0.0
26505,0.0,-0.2666668
26509,0.8913857,0.0
26512,0.0,0.13888884
26513,2.7615063,0.0
26521,0.0,0.11424107
26523,2.8095238,0.109126925
26524,0.0,0.3824445
26527,0.0,0.18930037
26540,0.0,0.1726726
26546,0.0,0.15873009
26550,0.0,0.06613755
26553,0.7407407,0.0
26554,1.1774193,0.17137091
26558,1.9285712,0.15376979
26566,0.0,0.0
26577,0.0,0.1252956
26581,0.0,1.1013892
26587,-4.898839,-0.8479825
26593,1.4444443,0.0
26596,0.0,-0.004480281
26599,0.0,-0.03592816
26602,0.0,0.11973178
26603,2.5499997,-0.11458326
26606,1.0902255,0.7450916
26613,0.0,-0.12152773
26614,-1.3753585,0.0
26629,2.905852,0.0
26631,-2.102564,0.0
26638,-1.8888888,0.0
26643,0.7058824,0.0
26655,0.0,-0.02777774
26662,0.0,0.02079963
26674,0.0,0.17013888
26680,-0.11205845,0.07736161
26684,0.0,0.14814809
26686,3.6381764,0.0
26688,0.0,-0.10400205
26693,2.3703701,0.0
26694,-3.7946286,0.0
26695,0.0,0.22550766
26699,0.0,-0.033524886
26701,1.8723404,0.0
26707,0.0,0.019841252
26710,0.0,0.021929799
26712,0.0,0.250995
26713,0.0,-0.5458985
26717,2.585034,0.0
26729,0.0,-0.7182886
26730,0.0,0.111111164
26736,0.0,0.16634358
26741,2.961538,0.0
26743,1.2266667,0.0
26756,0.0,0.04273506
26766,0.0,-0.06944442
26774,2.0775192,0.0
26776,1.4416112,-0.21058929
26778,0.0,-0.2038239
26782,0.0,-0.024691382
26788,0.0,0.04166668
26792,3.0040157,0.0
26797,0.0,0.09160753
26802,0.0,-0.06944442
26811,0.0,0.0
26819,1.5285714,0.0
26822,0.0,0.0
26827,0.0,-0.019841252
26828,2.9999998,0.0
26831,0.0,0.20061724
26834,3.191489,0.0
26838,0.0,0.6197918
26843,0.0,-0.010683731
26849,0.0,0.014510745
26850,0.0,0.0021043743
26861,2.2365592,0.0
26870,-0.17016621,-0.13597251
26875,0.0,0.068713486
26887,2.753968,0.120701015
26903,1.378457,-0.10359054
26908,0.0,0.15972218
26913,2.4999998,0.0
26925,1.4032258,0.0
26945,0.0,0.0
26958,0.0,0.095029175
26973,2.5512817,-0.11485036
26990,0.0,-0.11574072
26992,0.0,0.0
27002,1.3151511,0.0
27005,0.0,0.05688533
27020,0.0,-0.4178686
27027,0.0,0.0
27032,0.8538811,0.0
27036,2.1204817,0.11378847
27049,0.0,-0.0308642
27075,2.7886903,0.0
27078,0.0,-0.16666658
27087,0.0,0.0154321
27093,0.0,0.16203696
27094,0.0,-0.02777774
27109,0.0,0.17686625
27134,0.0,0.12860075
27147,0.0,-0.014367826
27155,2.3456788,0.0
27156,1.4923857,0.0
27162,0.0,-0.043518588
27170,0.20634905,0.512566
27178,0.0,-0.17794496
27186,1.1904761,0.05853176
27204,2.7499998,0.0
27213,1.0555556,0.0
27223,0.0,0.0
27239,0.0,0.0308642
27246,0.0,0.007716017
27251,1.5488417,-0.07519307
27253,2.7106917,0.0
27255,0.0,0.025793634
27266,-0.8979933,0.0
27271,0.0,0.0066666445
27292,-1.2820513,0.0
27306,0.0,1.3412701
27311,1.9265698,0.0
27317,1.1730975,-0.20726156
27322,0.0,0.0
27326,0.0,-0.11039882
27327,4.2666664,0.0
27329,0.0,0.06944442
27338,1.7087086,0.0
27350,0.0,0.05138893
27351,0.0,0.04103533
27356,0.0,-0.16049393
27365,0.0,-0.016149873
27366,0.0,0.23284307
27368,1.3951094,0.0
27369,0.43421042,0.004842818
27376,0.0,0.1594897
27391,0.0,0.20589796
27397,0.0,-0.5810238
27402,2.5315902,0.30591854
27420,0.0,0.4166665
27432,0.0,0.1843713
27441,2.2354739,0.0
27447,-3.6862743,-0.20424828
27456,0.52145225,0.0
27461,2.8288286,0.0
27473,3.26455,-0.34479734
27482,2.68731,0.057402346
27506,0.0,0.15873009
27515,0.0,0.02938031
27518,0.0,0.08169933
27523,0.0,0.22202994
27524,2.7311826,0.0
27528,0.26388898,0.0
27537,1.7487922,0.0
27539,0.0,0.058479548
27563,0.6803277,0.0
27571,0.0,-0.12698418
27576,0.0,0.023148118
27584,1.0080321,0.067771055
27592,0.0,0.22849451
27595,0.0,0.15046293
27604,1.5039281,0.0
27608,1.1864407,0.0
27611,1.2991217,0.08190785
27618,3.6104572,0.081154674
27620,0.0,0.11382119
27624,0.0,0.13888884
27646,0.0,0.027006192
27647,0.0,0.05856757
27648,0.0,-0.21564317
27658,-1.8095238,0.0
27660,1.7567567,0.07057061
27667,0.0,0.05
27671,-0.942857,0.0
27674,0.0,-0.12522624
27684,-0.5454546,0.0
27685,-2.1157024,0.0
27699,0.0,0.1228632
27700,0.0,0.07007921
27704,0.09917354,-0.095041305
27705,-3.0987651,0.0
27706,0.7719847,-0.12932263
27713,0.0,-0.25277776
27722,0.0,0.22868846
27727,0.0,-0.54797256
27728,0.9012188,0.0
27731,0.0,-0.051320948
27741,0.0,0.12965575
27743,0.0,0.0636574
27746,2.2666667,-0.05555555
27751,0.0,-0.107905954
27772,0.8386208,-0.03582377
27773,-0.030342095,0.02863247
27778,2.595041,0.0
27779,0.0,-0.20833325
27784,0.0,0.0027502896
27788,1.9632294,0.0
27790,0.48302138,0.080503605
27792,0.94346964,-0.5722873
27793,3.4436936,0.25478595
27800,1.6499999,0.0
27801,0.12382361,0.035702508
27803,0.0,0.0102753155
27805,0.0,0.031746034
27808,0.22713242,0.4686038
27811,0.0,0.055555582
27820,0.0,-0.056781054
27821,0.0,0.14129344
27822,0.2282828,-0.051346797
27826,0.0,0.17124707
27831,0.072147034,0.0
27838,0.0,-0.7776973
27839,3.2,0.44444424
27843,0.0,0.07631253
27846,0.35513306,-0.0018166434
27864,0.0,-0.51634014
27865,0.0,0.10953292
27869,0.2449999,0.07361111
27873,0.0,-0.3442817
27876,0.0,0.025777776
27882,0.0,-0.9582498
27884,0.0,-0.24908438
27889,3.4444442,0.0
27899,0.0,-0.1705526
27904,1.1533068,0.653891
27905,2.6063097,0.0
30695,0.0,-0.06944442
30701,0.0,0.023408258
30707,0.37636924,0.15163669
30712,0.0,0.032372594
30723,0.0,0.05128206
30749,0.15325956,0.056672834
30783,0.50406516,0.033875294
30791,3.1803277,-0.10701268
30793,1.1970049,-0.13332824
30810,0.90880036,-0.67617196
30812,0.0,0.16917719
30816,0.0,0.096268326
30820,0.0,-0.46331957
30822,0.18240216,-0.11913925
30825,0.0,0.0866522
30867,0.0,-0.065277725
30883,3.3546665,0.27333322
30892,1.037924,0.06154356
30894,3.1204875,0.46100935
30896,0.0,-0.060185198
30991,0.0,-0.137255
31026,3.0119045,0.0
31030,-0.9663607,0.062436238
31032,2.0796018,0.0
31042,0.0,-0.025252491
31079,3.3809524,0.0
31101,0.0,0.010416636
31104,0.0,0.12755097
31133,0.0,0.022321401
31150,2.3174603,0.0
31156,1.0666665,0.0
31158,0.7047618,0.0
31165,0.0,-0.12345674
31184,1.9990033,0.0
31188,0.0,-0.025720123
31193,1.7538877,0.051273353
31221,0.0,1.276761
31223,2.2272725,0.0
31251,2.4713376,0.0
31270,1.388601,0.12737475
31309,0.0,0.10906036
31337,0.0,-0.007309911
31347,0.0,0.176342
31349,1.1238095,0.043650784
31351,0.0,-0.18518513
31359,0.0,0.050322063
31364,0.0,0.13358402
31374,0.0,0.083014004
31408,0.0,0.35925916
31410,-0.6517427,0.07006626
31420,-0.038837902,0.0
31422,0.27244565,0.0
31424,4.6723523,-0.0011845425
31427,1.496774,0.0
31429,2.312757,0.0
31431,1.9130433,0.0
31433,0.0,0.07704786
31437,0.0,-0.01758853
31447,2.6666665,0.0
31502,2.1159418,0.0
31522,0.0,0.06677349
31524,0.0,0.053661577
31545,0.0,0.13756607
31547,0.0,-0.30854243
31549,-1.3333333,0.0
31553,4.0155034,0.0
31555,3.972222,0.0
31584,0.0,0.058760688
31590,0.0,-0.0636033
31617,0.0,-0.026636247
31628,0.0,0.06944448
31647,0.0,-0.31746018
31658,0.6949348,-0.20912856
31660,2.030254,-0.07281352
31680,0.0,-0.15740746
31685,0.0,-0.2608388
31687,2.7870965,0.0
31692,0.0,-0.027777791
31694,0.2427637,0.049214184
31696,1.212444,0.16529635
31698,4.996431,0.07018792
31700,1.8393162,0.0
31702,0.0,-0.17660049
31705,0.0,0.14571945
31737,0.0,-0.03739316
31770,0.0,0.082983874
31804,0.0,0.4678463
31807,0.0,0.09496672
31847,0.0,-0.111111164
31851,0.0,0.040322594
31854,0.0,0.020576112
31878,0.23778385,0.17369549
31900,0.0,-0.116959095
31909,3.164021,0.0
31921,0.0,-0.103603676
31923,0.0,-0.48517027
31930,0.0,0.060763866
31932,0.0,-0.05050505
31950,0.4878047,0.03726289
31952,0.0,-0.51436335
31963,0.0,0.006613729
31973,0.0,0.061177257
31975,0.0,0.039682504
31991,0.0,0.03174602
32011,2.0884354,-0.15731288
32015,1.0476191,0.0
32017,0.0,0.19680929
32025,0.0,0.06223032
32031,1.1908647,0.07526726
32060,-0.22988509,-0.090996124
32062,0.9523808,0.0
32076,3.2721086,0.0
32078,2.81761,0.0
32088,3.8974357,0.0
32116,0.0,0.22690068
32124,-1.4728682,0.0
32153,2.9945352,0.0
32156,2.9999998,0.0
32160,0.0,0.21812072
32179,0.0,0.0885284
32181,0.0,0.09259254
32213,2.5019095,0.03432438
32239,0.0,-0.003280837
32280,0.0,0.028594788
32289,0.5877863,0.0
32291,0.24237286,-0.19708094
32296,0.0,0.33408847
32300,0.0,-0.006371072
32314,0.0,0.07131013
32316,0.0,0.02136753
32345,0.0,0.046296302
32349,0.0,0.019607868
32352,1.978142,0.0
32383,-0.04964542,0.0
32385,2.108527,-0.02260982
32387,0.0,0.08156966
32395,1.2592591,0.0154321
32440,0.0,0.1527777
32444,0.0,0.051440313
32456,0.0,-0.07465282
32483,0.0,-0.0388889
32509,0.0,0.049283154
32511,0.0,0.07168456
32525,0.0,0.12052339
32554,1.5622895,0.0
32562,0.0,-0.18015112
32582,0.0,0.0071876124
32587,0.43816614,0.018775225
32596,-0.019055044,0.0158792
32598,0.0,-0.1951856
32605,0.0,0.3055557
32653,0.0,0.018518494
32657,0.037414867,-0.21598652
32705,0.0,0.13888884
32707,0.0,0.071839064
32728,0.80341876,0.11039882
32735,-1.4320986,0.0
32743,2.5864196,-0.12217073
32777,0.0,0.0617284
32792,0.0,0.053763434
32799,0.0,-0.017361104
32825,-0.33103433,0.34674314
32851,0.0,-0.0154321
32853,0.0,-0.75000024
32866,0.0,0.023148118
32875,0.0,0.14985377
32892,0.0,-0.35666674
32898,0.34908134,-0.07272525
32906,0.0,0.08207066
32917,-1.4999999,0.0
32943,0.0,0.0806781
32952,0.0,-0.09259254
32957,0.0,0.113636345
32974,0.0,-0.22222212
32999,0.0,-0.025252491
33001,0.0,0.02777774
33004,1.0918655,0.33041647
33072,0.0,0.060060102
33085,2.8071427,0.10962296
33119,-0.5263156,-0.029239776
33124,0.0,0.04547687
33126,0.0,0.13580255
33138,-2.642659,-0.0053861737
33140,-0.99999994,0.0
33162,0.0,0.60216224
33164,2.1682668,-0.31283328
33166,0.044905413,0.62137693
33171,0.0,0.07954197
33191,0.0,-0.1458333
33226,0.0,-0.18518513
33235,0.0,0.9027779
33245,0.0,0.18518513
33247,0.0,0.064102516
33251,0.0,0.10683758
33261,0.0,-0.019841252
33288,0.0,0.06994404
33296,0.0,0.40637842
33316,0.0,-0.15046293
33358,0.0,-0.08612862
33376,0.0,-0.29513878
33437,-0.0056763478,0.0
33445,0.0,-0.052083313
33493,1.1118156,0.096061446
33495,0.0,-0.09700739
33499,0.0,-0.075796016
33507,0.0,0.079365075
33533,0.0,-0.1190477
33555,0.0,0.052083313
33564,0.0,0.08923024
33567,0.0,0.1180555
33585,-3.1103117,0.8430257
33587,-0.3809525,-0.1984126
33603,0.0,0.21464638
33615,0.8463039,-0.008117193
33621,0.0,0.14281963
33629,0.0,0.111111164
33639,-1.8333333,-0.63194454
33644,2.973118,0.0
33649,0.0,0.06214206
33660,0.0,-0.031323157
33669,0.0,-0.42939818
33679,0.08128053,0.11776147
33681,4.196332,0.0
33683,0.0,0.10423378
33722,0.0,-0.19370368
33737,1.5416666,0.0
33762,0.0,0.15555564
33779,0.0,-0.118589774
33794,0.6910387,0.091292106
33815,0.0,-0.02617802
33819,0.0,0.18398023
33826,0.0,0.1996436
33830,1.9861109,0.14178237
33834,1.2142261,0.06748012
33836,2.519913,0.48864555
33861,0.0,0.06944442
33880,0.0,0.31007752
33896,0.6029526,-0.12561509
33903,0.0,-0.18575682
33912,0.0,0.13238776
33921,3.6,0.0
33930,1.655914,0.0
33940,0.0,0.111111164
33966,-1.8816198,0.25311518
33988,0.0,0.17695484
34008,0.0,-0.14444454
34048,2.4582818,-0.03427264
34051,0.0,0.23848249
34072,0.0,0.070296355
34099,0.0,0.0
34143,2.3344052,-0.069667734
34150,2.7992213,0.4460685
34153,0.0,-0.59055924
34155,0.0,0.057565745
34158,0.0,-0.13888884
34162,0.15522826,-0.32707012
34164,0.0,0.032906014
34170,3.9111109,0.0
34206,0.0,0.09259254
34214,0.0,-0.019841252
34292,2.7435896,0.26175204
34314,0.0,-0.28228244
34319,1.4612668,0.11223603
34321,0.90387595,0.0
34323,0.96017325,-0.06114719
34332,1.2219497,0.17029782
34334,2.623563,-0.11829509
34336,0.0,0.112706766
34338,0.39666396,-0.68000185
34364,0.0,0.1111111
34369,0.0,-0.09259254
34373,0.0,-0.09259254
34378,0.0,-0.03472221
34386,1.1666666,0.0
34405,0.33894926,0.28979465
34435,0.0,0.21901698
34437,0.0,-0.34612903
34466,0.0,-0.20299135
34469,0.0,0.039682504
34482,0.0,0.07291665
34499,0.0,0.0481859
34505,1.128205,-0.09615378
34511,0.0,-0.1527777
34528,0.0,0.33368212
34532,2.2637756,0.08393556
34542,0.0,0.09199132
34552,0.0,-0.16024798
34579,0.0,-0.52541935
34624,0.11904748,0.0
34643,2.326241,0.0
34645,0.6533333,0.0027777741
34648,2.7192981,0.0
34729,-0.56790125,0.0
34767,0.0,0.2693238
35008,0.0,0.0
35015,-3.3505745,0.003591973
35347,0.0,0.112899885
35629,0.0,-0.19191925
35640,0.0,0.0
35836,0.14860587,-0.20106676
35957,0.4920759,0.036373056
36056,0.0,-0.020964336
36152,0.95652163,0.0
36264,0.0,0.0
36276,0.0,0.04681996
36289,2.7555554,0.0
36363,-0.6621774,0.0
36397,2.3781512,0.0
36401,2.022222,0.05925928
36462,0.0,-0.11752131
36509,3.2231557,0.0
36517,0.0,0.09324584
36519,0.0,-0.22442889
36523,0.0,0.46174014
36525,0.6894782,0.068969175
36527,0.0,-0.14014861
36529,0.06287565,0.0
36531,3.1645567,0.0
36533,2.1504273,0.0
36535,0.0,-0.07618992
36537,0.0,-0.03231727
36539,0.0,0.15555564
36541,0.3529412,-0.073529385
36545,0.0,-0.2170138
36683,0.0,-0.057870325
36708,1.8276703,0.0
36711,0.0,0.06944442
36799,-3.8666666,0.0
36883,0.0,0.007309911
37240,0.0,0.12707613
37287,0.0,0.008680552
37375,0.0,-0.024509817
37380,3.3897645,-0.42180717
37382,0.0,0.010672208
37384,0.0,0.10172383
37386,2.1125653,0.12914489
37475,0.0,0.026847048
37495,-0.542056,0.0
37626,0.0,0.07777774
37683,-2.222222,0.0
37720,-0.05700919,0.3245585
37727,0.0,-0.025636144
37729,1.8663008,-0.042607863
37733,-0.18222459,-0.3396762
37741,0.0,-0.37137225
37830,2.0396087,1.0046724
37837,0.0,-0.06613755
37853,0.0,-0.010981887
37855,0.0,0.19444454
37857,1.7780125,-0.037027318
37957,0.0,0.0
37976,0.0,0.022222193
38038,0.67733693,0.026009446
38061,0.0,0.24204504
38086,1.6,0.08333329
38095,-4.4039407,0.08415431
38097,0.9971014,-0.2077294
38188,0.0,0.07976721
38294,1.9747746,0.0
38320,0.0,-0.027100235
38473,0.0,-0.017361104
38499,-0.47186148,-0.0066288114
38583,2.7169812,0.12840663
38600,0.0,-0.9659724
38656,0.0,-0.12400788
38701,0.0,0.5400103
38798,0.0,-0.028211795
38886,0.0,0.034809396
38994,0.0,-0.04065042
39052,1.0621468,2.1765535
39183,0.0,-0.06320345
39231,0.0,0.17168026
39234,0.0,0.31689888
39292,0.0,-0.06044992
39307,0.6407766,0.0
39381,0.0,-0.55224806
39398,0.0,-0.46409225
39400,3.897864,0.021278255
39402,0.0,-0.25985655
39408,2.6229508,0.0
39414,0.0,-0.2283154
39444,0.0,-0.7946788
39446,1.8991828,0.043767095
39449,0.0,-0.047634315
39474,0.0,0.0099206595
39529,0.948148,0.0
